userId,itemId,rating,timestamp
4220,2372,5,1611701704
8370,151,4,1617975914
6235,4944,1,1619945274
2382,2051,1,1649999775
7606,8471,1,1636164412
9165,3746,5,1632553591
5072,3507,2,1632545992
3922,5285,5,1619719116
9944,2361,4,1627652941
1109,647,5,1648560018
5312,20,3,1613453450
5998,8949,4,1626823447
7486,2143,5,1625047797
4096,1288,3,1658260534
3903,3702,1,1655316902
933,1470,5,1652944248
9686,3645,2,1643492199
5624,4646,1,1626320595
9530,8309,4,1644657394
1073,5393,2,1666610229
2615,7052,1,1623292086
8917,6147,3,1669264767
7951,6507,5,1635216714
5717,2568,3,1640073089
7614,9806,5,1648890405
8119,3276,3,1645305416
3974,2719,5,1666393800
3247,6208,5,1667175950
7606,3695,5,1649200553
5899,6135,4,1670563059
8113,5232,2,1611658671
5976,6948,1,1661501533
7964,2673,5,1634869899
6733,1302,2,1620143252
5638,3173,5,1655394378
7514,4534,2,1618112446
5357,2919,3,1623891198
351,2940,3,1670609730
5241,3008,1,1662791308
4245,372,4,1612005232
5787,9366,4,1643924454
9865,21,2,1654823779
1262,6357,2,1617355412
8967,4158,4,1639664760
7367,4892,1,1665268478
1421,106,4,1621123117
3280,9474,5,1612699221
3380,7771,1,1668898049
4774,7850,2,1617524162
5689,9065,2,1620097074
7530,8653,2,1647280870
6593,4655,4,1663808354
8583,3955,5,1645682147
4412,6082,5,1658688259
7104,9483,5,1650983818
6976,2969,2,1636641771
9975,340,1,1624674165
4850,6324,5,1617629031
9855,7506,4,1650970829
4600,5825,4,1639666851
5148,852,3,1622761491
9541,7179,4,1653114197
2545,2132,1,1631991165
6920,1600,3,1657981182
7702,4266,3,1631355490
70,548,4,1661127006
8579,6111,2,1631968718
3992,6575,1,1642787247
2841,4110,5,1651821621
4695,8966,1,1614610989
8037,4950,1,1661747656
387,6402,1,1636431403
7931,101,4,1651147802
7666,3089,4,1655801157
7705,691,2,1662471359
6593,8972,5,1641988132
5163,7564,1,1620895322
8127,656,4,1623539960
756,8567,2,1623206560
7793,496,1,1637305208
942,2568,4,1653524502
6575,4638,5,1672423131
2370,3411,5,1638803805
1469,9476,1,1643308692
1078,6842,1,1609594490
6387,2844,2,1610221397
71,6399,2,1615269524
7767,4699,2,1621809551
745,1751,4,1639587335
5129,2005,5,1643970592
4171,1139,3,1646860826
4090,5201,4,1630788456
7358,1693,5,1610302480
1302,8139,4,1653286639
7984,9008,4,1650644920
9749,9702,3,1654563456
3228,2420,3,1655589057
4362,6821,4,1654196177
6198,493,1,1629842422
765,1083,3,1655108791
4019,9432,4,1652974581
232,4104,5,1668631083
1658,3788,2,1664325679
9079,1310,3,1619538553
3886,9693,3,1623515098
7433,8062,2,1652456650
7828,8617,2,1663182609
3115,3252,1,1637149677
7063,1910,3,1639493422
9451,3200,5,1611651503
4130,6614,4,1648830549
8803,7349,4,1615883754
6191,6978,3,1666661409
6433,5875,2,1653042529
3401,1855,4,1627122361
4073,6310,3,1651983698
7975,8780,4,1627311113
1550,9651,2,1648631931
9934,909,4,1656219679
6587,3188,5,1646823989
5397,2835,3,1663031785
2561,9021,1,1636771472
7147,5249,5,1629533615
7946,4392,5,1622562281
3457,696,5,1646766161
9060,3269,1,1665051467
6968,2144,5,1616883577
2060,289,3,1637786376
8637,9937,1,1653190124
1651,9620,1,1642270716
90,8869,1,1663959723
3026,9266,3,1633927157
8460,147,5,1648121452
4163,3017,4,1650173756
3660,1922,3,1631239990
3356,4691,1,1670286229
2012,5888,1,1663597954
6188,3295,4,1654182416
7764,933,3,1639524634
6245,4993,2,1653183947
6502,6612,1,1638829464
912,3639,2,1615372703
3813,4602,3,1667209585
1117,715,3,1661992127
1983,9408,2,1616281888
8899,6186,3,1630178157
5505,1330,4,1667755214
3918,9869,5,1658154966
3248,978,4,1622769316
9391,948,4,1656346464
7703,3641,4,1665378266
4805,971,5,1663119028
3999,5374,4,1612799523
57,4848,4,1629147286
9879,5882,5,1619679192
38,5297,5,1653566601
1686,2163,4,1657897127
8622,1304,5,1654119513
8282,6820,4,1628362989
290,937,2,1645859279
8248,9449,4,1611176053
4571,6206,1,1617067104
2692,6892,3,1647316040
329,5763,2,1660092821
8581,2992,2,1645385491
7111,7238,3,1671187391
4660,5867,1,1653407452
403,4087,4,1630443228
5027,7734,5,1633639862
9416,3800,2,1635383550
4676,5228,2,1622664853
5957,7790,3,1666184077
9265,8693,1,1612451840
1560,8591,2,1611594056
9210,8210,2,1660817679
5983,8748,2,1646948138
8738,9760,2,1652585774
1649,8894,4,1634718819
6121,5952,1,1644277048
8444,8384,1,1657662743
8130,2342,3,1627391947
6824,3325,3,1663356648
1569,4355,2,1653648605
9385,484,3,1619183266
1845,7207,1,1671474447
7386,2385,4,1623441131
7939,3434,4,1650124350
7609,7254,2,1635589219
5132,6729,3,1631863688
1121,4126,1,1612691607
1598,1281,4,1661863621
6701,6460,2,1641419406
3943,3459,3,1651276970
1741,7833,3,1619431118
1570,2691,2,1671202968
2124,8114,2,1663971676
108,7373,1,1671188932
8342,188,4,1609569098
2905,7749,2,1670654695
5613,2807,3,1632250918
9428,1386,3,1651700519
5216,8381,4,1666651512
7583,1888,2,1617531712
2691,4393,1,1657377426
3874,2541,4,1623690689
802,6541,1,1629030513
6807,2842,1,1615313843
516,3593,3,1663325616
489,8575,1,1650495389
8952,747,4,1662582978
4374,7103,5,1620233406
4280,4976,1,1655115707
421,3039,4,1656404135
9245,5369,4,1629558614
6597,3824,3,1672178523
9414,8625,3,1630411574
5190,5051,3,1640892343
9097,2081,1,1625134790
4972,8362,1,1633043969
5590,9911,4,1627690081
3353,6704,1,1656537278
2123,4929,1,1632562143
9517,853,1,1656758128
4170,2231,5,1671766765
1783,7315,1,1613863396
1999,436,1,1647395896
2331,7635,4,1642999797
2839,9093,1,1636870422
6581,2995,2,1638967541
1880,1901,3,1648364036
4705,2162,2,1657171168
2088,484,2,1654117715
7745,6333,4,1611071765
8919,5903,4,1642122530
3300,4085,2,1660510454
2907,5763,3,1620408174
6880,4971,1,1615290223
3611,4389,5,1620678719
9557,8465,5,1646124398
816,3595,4,1627985021
2702,6890,4,1626613357
3293,5767,1,1650996912
81,3405,2,1655761741
5639,652,5,1622615546
4117,279,3,1628437661
710,2938,1,1658851265
594,245,4,1669701634
5074,452,3,1649268832
5539,9142,3,1661689476
1955,1872,4,1643858540
8165,6363,1,1663150726
5886,9968,1,1642646331
4665,761,3,1618199927
9554,9825,3,1661633010
8498,7803,4,1610215566
4181,9704,2,1614556828
440,1047,3,1654718538
4340,9570,1,1669990881
1854,3930,2,1631132469
5109,2580,4,1667533372
4474,6840,4,1627415022
5929,5055,3,1657617401
632,625,1,1622638972
143,789,5,1645180393
5989,3987,1,1637959963
8377,3772,1,1630805846
5674,6399,1,1635232813
8068,9940,2,1614261822
2057,7060,5,1647191935
396,913,1,1666945172
5968,828,1,1634369826
500,5368,3,1617126758
3236,4474,2,1666090497
3974,5943,4,1664771529
657,4205,1,1635012737
61,3445,3,1644182004
8536,4423,1,1637010890
8905,238,1,1654875977
8681,9149,4,1635228155
6008,6781,5,1610118042
1183,3804,1,1656022285
1791,8074,1,1645979307
88,9527,3,1618200210
4824,4165,1,1616832352
4286,2686,4,1618624769
6500,6597,2,1627872773
1210,9269,5,1613482372
4945,2669,4,1658909579
4634,8059,4,1658983435
8697,6894,5,1636392929
9248,6324,5,1612758084
9262,4209,1,1638832222
3025,7441,2,1663146452
2391,6636,2,1640269895
9711,1546,5,1670295319
5580,2080,2,1668020952
4121,6967,1,1655056227
8040,7992,2,1656429540
6237,6058,3,1626801170
7820,2093,1,1621655367
6920,5916,2,1641233781
4092,1321,1,1630519565
9664,4092,4,1634853265
3414,3134,1,1646760196
3117,6992,1,1635245927
4755,5409,2,1657899394
573,163,2,1653665145
1497,8037,5,1612766478
3782,1266,5,1662079703
2565,7949,1,1632740966
1071,8422,1,1630496718
119,6197,3,1624840063
4805,9665,4,1669744748
4272,5273,1,1609695344
5909,4864,5,1637238975
6722,5137,3,1634321837
8904,6133,5,1662468810
5779,2825,2,1633342531
2857,3096,4,1652849215
8649,9752,2,1635898869
8323,6445,5,1610941330
2360,4546,4,1638992645
7910,8741,1,1656248058
1611,4382,3,1626394491
6047,8404,3,1657518349
5901,386,2,1638502160
3238,5035,1,1660444559
2504,9108,5,1650790946
3393,9569,5,1668613480
6785,6504,5,1662422267
761,6759,2,1628411476
1781,4842,1,1630139695
3478,8351,5,1648294986
263,3956,2,1649133958
1647,1789,1,1624587707
1956,1962,3,1628214014
4812,9359,4,1662490257
9467,2876,1,1629642346
3338,1229,5,1656787415
3710,8725,2,1667813627
389,8276,1,1638418873
6574,7246,4,1635140886
3192,962,5,1649748010
6887,6267,2,1649452439
2732,9468,1,1639900915
4609,3810,3,1626756006
3384,904,2,1609650030
111,1684,5,1658474546
5418,1042,1,1649844128
3058,4276,3,1619530364
2971,4385,5,1644317836
6644,6201,3,1616808515
5226,158,3,1639055146
64,1716,5,1613130988
8395,4313,2,1615234983
1548,3956,5,1663006298
5897,8882,3,1645884148
5765,4454,1,1618724868
6074,9147,1,1622894545
3948,4096,2,1609502005
857,9527,1,1657818116
6529,9885,5,1620182258
8395,1190,3,1636688637
1058,3947,2,1646231587
4901,5226,5,1660603548
859,4235,2,1663855333
5998,2839,4,1639252287
4746,6324,2,1645208623
1382,7231,1,1642858117
9626,9092,2,1612281403
7267,3487,2,1636686217
5124,2387,4,1666330899
5687,5595,5,1652402163
353,7218,4,1668317591
2796,2424,4,1625854799
8820,7647,1,1644452557
3829,5215,2,1658463973
5738,3712,2,1620470946
4276,7493,5,1641940870
9661,5847,1,1633599365
593,9485,5,1632242201
6804,6280,3,1663577801
2580,7598,1,1645341470
8042,3878,1,1668273480
9610,3221,3,1656202551
9579,1491,3,1628618580
5573,3523,4,1624754065
6619,1517,3,1642414803
908,2380,1,1654684787
6726,6789,3,1661223665
1280,2526,2,1663859064
3240,8996,3,1636667468
9942,7765,3,1669740610
2237,7932,4,1616325461
5336,7367,4,1661551881
2311,604,3,1646729489
5619,1326,2,1668121074
116,2381,4,1647259519
9213,4780,5,1667445222
7815,2644,4,1667907627
248,2146,4,1664678135
1704,9537,3,1621841295
2132,6545,1,1665010220
3220,613,3,1636366243
9733,8007,2,1640183452
1819,5201,1,1639682086
4034,3046,3,1648719650
8782,6928,3,1652867425
3838,3441,2,1611038990
4907,6807,3,1654762483
2274,1146,5,1636248585
6129,3025,4,1663539724
6339,8035,4,1649811952
1719,6666,4,1637643770
8479,2493,1,1637390170
2431,2096,1,1646173627
4926,2373,2,1624806889
9244,8627,5,1610116500
8414,4766,4,1631188666
410,2231,2,1631960730
2204,1389,3,1632407892
2067,6561,4,1610688412
572,8040,2,1628463453
9184,747,2,1659438784
4128,2154,4,1655480173
1761,2751,2,1654323517
2778,2553,3,1655175798
6085,1605,1,1656105227
378,5641,2,1664861520
8383,6885,1,1629652828
7250,6325,3,1616103262
9441,5615,3,1644199102
6718,7780,2,1635978829
9524,6755,3,1639742902
8201,8738,4,1638971039
6183,8792,2,1648844967
6245,9612,2,1664745663
7129,3077,2,1625032993
4033,8803,4,1613909953
5582,6968,2,1664971514
761,5129,3,1637022038
2623,5605,4,1650796520
2084,8484,1,1634951034
2145,3331,5,1611117127
4456,6886,4,1636889160
2886,174,5,1628591923
2765,9563,3,1637737269
4013,2049,4,1653632214
8902,7900,2,1633488851
2821,7872,5,1664371398
1098,8566,2,1633934998
5457,7248,2,1613212357
4310,1865,2,1610326779
6335,1917,3,1620407632
4250,9156,4,1632202798
6989,7258,2,1628881730
873,5846,1,1654709092
1286,5125,1,1613036398
1320,7294,1,1609952395
9031,2455,5,1664296548
9553,1856,2,1627874747
8197,1052,4,1663054295
5631,7739,2,1611162996
309,1135,5,1636988295
1804,8736,4,1639697368
5566,8401,2,1666196155
1090,9209,5,1636242580
3158,7744,2,1666168244
6830,2506,1,1613477875
3805,3944,5,1626630757
7027,1844,3,1641189246
6354,3069,1,1616016161
3085,4742,2,1621477105
223,6276,2,1663818444
8273,4931,3,1646995061
1091,3090,5,1639259808
5212,8823,5,1633807418
6628,8056,3,1628085784
9642,9410,4,1655598776
4030,8926,1,1657167352
8251,3433,1,1654314669
8166,6226,5,1637039140
5383,2930,2,1625062502
7976,8447,2,1649538768
1052,9395,4,1652770947
7334,9694,3,1649073303
4781,9298,4,1655716558
6766,2720,3,1659988449
9958,9705,1,1639574563
3441,6594,4,1619604201
2314,8500,4,1663210573
3439,2117,1,1632641053
1028,576,4,1652317450
833,6170,1,1640760662
2029,3589,3,1647319844
1325,4463,3,1645011723
5393,3898,2,1670467471
6669,9469,2,1626531113
9954,8572,2,1655315402
6996,8256,4,1639946344
9109,3494,2,1666284914
4242,9072,1,1629781495
1739,6667,2,1650091362
9187,1683,5,1658626170
9143,2185,3,1651513804
5616,25,4,1617606972
6964,6823,2,1641874576
4121,7137,2,1662362897
4651,7364,1,1647244004
742,4806,2,1647300727
1938,2258,3,1671392038
2052,9456,4,1640495800
7439,6184,3,1615904420
8388,2046,4,1650917046
9561,5390,4,1666999373
3961,5814,3,1661922292
6056,3303,5,1636760103
8791,6492,2,1610472057
9499,8043,1,1630121691
3774,3867,5,1637983275
4491,323,3,1660251728
9696,1735,1,1633962415
3883,6801,3,1615281219
6630,1290,2,1641383010
2334,5133,1,1633703336
4868,3859,2,1653778834
3931,6153,5,1630568117
895,8637,5,1667887080
6920,8103,2,1644179417
1728,933,4,1670620452
1345,5143,2,1658079566
1252,6865,5,1671982285
6117,6031,2,1652200187
9304,8712,2,1642183022
2952,628,1,1658000351
8755,3094,2,1660761730
1084,2389,1,1618675117
3629,5113,1,1615374904
2571,7281,4,1634590056
7918,6702,4,1623228189
6940,3117,5,1635093927
3732,5017,4,1626705367
8910,4765,3,1672112918
6256,5238,5,1615784480
3206,9120,5,1665368384
725,5464,1,1611216246
4897,4861,1,1646552277
4700,9880,2,1623777028
7535,5469,2,1635351709
8671,4594,3,1637908483
3123,7440,3,1609616893
8672,4479,5,1645374939
80,2663,5,1669935572
7392,8475,2,1628821610
3139,1067,5,1634985040
4101,634,4,1648625209
9092,2631,1,1628972820
3122,366,4,1623304671
6564,6162,4,1672033468
8959,7978,3,1647002989
3447,5157,1,1659310800
22,652,3,1623263294
6755,9445,5,1660913901
7344,1003,2,1649696140
2201,5832,3,1628381915
8743,8085,5,1621249461
4522,8434,5,1662538596
7384,1445,3,1617610324
7947,4871,4,1612983697
9961,1093,1,1621014388
1070,5814,3,1649466707
3123,6551,3,1658175755
914,5670,3,1612857535
4144,9021,5,1617334356
4496,8931,5,1647360782
4979,5829,1,1618182734
896,2189,2,1663114881
9314,6222,5,1665077549
8899,3661,1,1617215873
1389,419,1,1625265743
3397,2271,3,1627285377
9805,6286,2,1637075041
5756,1605,4,1640109892
3694,9695,5,1625145269
8065,1600,3,1637909748
7276,9215,4,1660155453
7617,8830,4,1671270008
778,9696,4,1671520556
2011,5755,3,1641677420
3276,1381,4,1671081630
228,2562,3,1649557426
3887,4294,1,1622856006
5442,1617,2,1612674745
7883,2183,3,1615468895
8324,7600,5,1619312477
9898,9826,4,1619054693
6360,7876,4,1635638639
7121,2103,3,1670172961
7718,5012,2,1643533465
4417,2235,5,1664016931
3855,6554,5,1670320390
5571,9180,1,1611350836
9415,9973,5,1637182184
8633,8197,5,1641674289
4198,4907,4,1643719113
5103,6208,3,1652763506
763,9574,4,1625851501
2846,4943,2,1664216342
6314,4339,4,1644090759
3239,5333,5,1620673969
3390,3110,3,1651416350
3141,7504,3,1643068130
6683,1940,1,1669485641
5669,4323,5,1645271441
9363,1724,2,1617625814
1971,3737,1,1616045846
1592,5232,5,1631756484
9965,3051,3,1662300719
9962,4341,4,1614661253
273,1825,3,1627293940
4981,4877,5,1648575624
4392,9571,5,1658831312
6602,8813,4,1630775847
7732,3277,5,1668090146
3513,8248,2,1659318602
7135,51,2,1631169561
5872,1322,2,1649021180
9244,5879,4,1630429824
9872,4225,4,1612834389
2046,1852,1,1657995366
6374,2099,1,1630669874
7125,3998,2,1632153560
1598,3388,3,1636020055
2971,2768,5,1625729272
34,1046,3,1640130457
4607,743,4,1623446213
7950,9956,2,1654128422
752,2129,4,1658433108
3228,6970,1,1628854544
9422,4627,1,1625405201
9773,2479,5,1639576672
4419,4652,3,1634421390
8733,4108,1,1670375204
8431,7769,2,1625198404
3323,6720,2,1641296289
5028,179,4,1665271660
9346,100,1,1655258808
8200,2270,4,1640708568
6056,1660,2,1636154285
6209,7151,4,1631201994
7393,7410,5,1621521161
1898,9664,1,1635798322
4839,8988,3,1639252237
5247,5304,5,1626299195
7946,4088,5,1658005517
6080,5405,4,1663120697
9070,6905,3,1671335134
4928,9627,2,1638283722
1953,6327,2,1659078563
899,475,3,1632241844
3323,256,5,1619719471
1531,7661,4,1637456768
6622,4806,1,1663116152
5450,5922,3,1644049028
1087,5129,5,1623212621
8565,8315,4,1644783841
2937,2112,3,1652324150
7777,5400,1,1670553142
4063,6179,2,1629451176
5402,6728,1,1661549449
9922,7044,2,1640817615
9236,354,2,1633593284
8277,8170,2,1656580450
2015,421,3,1654434981
8902,9291,3,1644812503
1381,1076,3,1629237709
4,2338,3,1632388033
7529,5414,2,1669985189
3098,5614,2,1620170529
2423,9912,1,1648050867
4974,3684,2,1630833352
3312,9528,1,1631519561
3329,8245,5,1614941109
2489,3547,1,1647570515
1007,778,5,1651764727
5038,2191,5,1664117687
1781,5420,5,1667740883
7162,2845,3,1666195975
148,2091,5,1664968858
109,2709,4,1651474735
5928,8831,5,1644867280
8841,4417,4,1654803737
5650,9799,2,1670346212
4790,165,2,1615459325
9146,8128,4,1617876785
3307,4432,3,1620627385
3401,3721,2,1647393261
1713,8456,1,1636028967
9931,8115,1,1651282754
8280,876,3,1663139482
3276,8668,1,1637786014
6334,9077,3,1641890789
8309,4474,5,1658127081
4273,3804,1,1620009630
1168,972,4,1633938812
6106,7410,3,1665557539
7234,5991,4,1656100993
4365,889,3,1669024270
4489,7749,1,1617340072
4199,2457,4,1658111781
6708,9010,4,1631268832
3199,1987,3,1631080622
7311,4910,1,1656001098
3452,4875,5,1614489483
5933,9694,3,1641731635
6833,601,4,1652096045
5061,9427,3,1662179627
6736,5445,1,1660068477
7147,6437,5,1666311979
883,3719,4,1627455600
5010,6675,2,1661325026
3831,8281,2,1671731413
4638,7331,2,1648199963
2647,831,5,1630345780
9115,1525,2,1641113764
1792,7378,2,1624390966
1113,1200,3,1619044807
8603,7494,3,1626997616
2829,6182,1,1655404725
4848,2219,4,1610129886
2130,1194,2,1640746744
1624,6798,5,1648462371
233,1,4,1625959198
5588,3733,3,1626678772
6329,9136,3,1631658328
9818,4779,1,1650795004
2350,4138,3,1670168578
9286,61,5,1625002649
8790,2820,3,1671358230
5424,8652,5,1637483905
163,5662,5,1630789421
1668,1831,2,1639796261
9127,9774,3,1665810857
9421,4569,2,1659497251
2073,7102,4,1629405848
1283,7836,2,1629453897
8265,282,2,1645856221
4135,8920,2,1633592407
4271,6500,1,1621582992
3353,1181,3,1620958312
6756,4705,4,1671828664
1676,2443,2,1618148909
9130,4987,3,1672214898
7249,6465,3,1616277596
7093,7553,5,1616604297
5837,789,2,1615150832
9787,1871,5,1660301271
5108,3588,5,1641655830
6949,9013,4,1668289234
1967,9408,3,1663449469
2193,5460,1,1641600696
2207,8663,3,1662262893
2422,9506,2,1647039165
4960,594,4,1663344225
3029,4814,4,1638738747
7518,9366,2,1635953770
2349,5401,5,1656511344
694,2096,1,1640393651
799,3455,2,1644606583
4475,9097,5,1635943005
4404,552,5,1648915892
8420,1937,2,1670857011
1437,6530,5,1627297823
2835,5733,1,1653578230
938,7884,3,1646846729
5695,8943,1,1617442829
6447,8493,1,1646217854
6839,2386,3,1665578481
9020,2483,3,1644125809
2063,4472,1,1625770393
3148,9871,4,1631614655
6228,3320,5,1640945695
8964,1526,4,1625718409
9430,9303,1,1625197738
7258,2470,2,1667711114
6473,9353,1,1611715377
5852,9719,4,1616773492
2425,9703,1,1631327420
6003,4068,4,1670568503
4040,600,2,1620111157
5344,7853,1,1631616017
1595,4762,1,1657221415
2907,5456,2,1649302127
10000,4557,5,1634665684
2067,2880,1,1622080755
8899,1878,1,1670512226
6381,3738,4,1645399764
9183,2470,4,1635619938
8427,4707,5,1654392606
6279,6985,1,1669519616
9570,7956,5,1669899962
1615,6109,3,1610345721
335,2341,3,1617703333
348,4045,5,1660491529
7150,9021,2,1611069777
7450,1054,5,1618664083
2109,7890,2,1671763811
3570,198,1,1640744997
8330,184,1,1649417378
8634,4762,3,1623216556
6696,1024,3,1613920333
8905,9134,3,1640471917
4848,1067,2,1666491092
4111,3258,3,1664406369
7532,691,3,1611714902
1129,8112,5,1625783864
484,979,3,1667200428
1770,1269,3,1635582620
2957,6306,3,1642227040
7227,390,5,1612619049
9427,2181,5,1639839655
7401,8768,5,1644136052
7286,8270,2,1621433701
777,501,2,1659474044
9602,6240,3,1615283738
5051,5323,5,1646762741
9407,662,4,1629610697
9250,8135,5,1642904433
7626,8948,4,1616600099
2184,8259,1,1647408166
7489,2398,1,1625884626
6027,2791,4,1651740578
3028,5730,3,1618653549
836,9022,3,1612764481
1036,918,4,1672164144
1326,1371,5,1615132924
7024,9402,1,1647770665
778,7253,2,1622450290
8988,1461,3,1659193989
71,5537,1,1645476445
9818,6808,2,1653000732
907,689,3,1629869851
2995,3298,3,1635691008
306,967,1,1624311785
1344,8077,2,1658522415
114,4752,2,1617626235
6076,3323,2,1620084211
9207,4337,1,1646673964
5242,4460,1,1617825178
5924,7185,4,1663994711
4918,1847,5,1644991564
776,195,1,1637994616
7483,4282,5,1629306891
7185,1223,2,1644364308
5522,3714,3,1616360647
7286,2092,3,1639912344
632,1266,3,1645777492
5840,2745,2,1657697734
5522,2156,5,1641842730
9984,9708,2,1616305540
6654,5895,1,1662642487
8270,3656,1,1656307865
3340,4952,5,1615824858
2551,6498,5,1629137103
3480,6594,2,1630742485
9444,6289,2,1619262459
3552,5272,5,1619968016
716,9840,5,1640643801
1563,6072,5,1612731004
5201,3885,1,1650415779
1211,9513,2,1665895025
2495,6206,1,1611380129
7935,3626,5,1654340930
1378,5736,2,1626596093
699,8561,3,1658197010
1920,6806,1,1654760679
7288,3115,3,1614238368
6266,5794,2,1658387953
9197,8748,3,1670338176
520,2192,3,1627581313
2152,7092,3,1669348044
8459,2992,5,1613887128
7473,8720,3,1630607874
5282,2135,4,1639923908
27,1291,4,1631343492
7020,5273,3,1611156146
2426,4014,5,1645833726
1469,8193,3,1655709118
1911,78,4,1659272946
9126,4658,1,1626054239
9538,3270,3,1646866352
3660,8754,1,1655463057
5006,6130,4,1670286226
3589,5391,4,1645606976
5000,6217,4,1623288776
1086,9392,1,1649888976
4957,7771,5,1661585913
4714,6731,2,1615091060
778,5197,5,1646776774
8872,6152,5,1622502492
3634,6614,5,1613574520
5585,8077,3,1613130717
6230,6844,1,1649030877
7346,5819,5,1653821572
1442,7791,2,1650539138
4248,5242,2,1660347128
6678,1637,5,1654675148
9228,7045,1,1649739610
7870,8952,5,1611082416
6378,1547,3,1624573110
4177,29,4,1666927235
3141,7858,4,1616281519
1667,7012,1,1670223196
8941,8695,1,1612908342
9587,2850,1,1656700015
5651,6376,1,1640599977
4904,2594,4,1667388297
3883,5149,1,1652635319
5945,5990,5,1631608672
9284,9015,4,1647391092
6383,2949,1,1624154575
3231,3290,3,1615390259
4234,9844,3,1621015586
832,1964,2,1658820310
9921,6237,5,1623661744
6695,9786,5,1665999315
8787,3076,2,1666670722
5013,7560,3,1650040350
4644,7000,1,1632323010
6296,3212,4,1626161309
3974,2768,1,1654981035
4527,2583,5,1632794853
8305,8626,1,1633368297
5536,127,3,1657422330
9919,4903,4,1628270073
4072,9865,1,1654512547
3648,8024,5,1628339648
4672,2746,2,1609812370
2447,6271,5,1629181295
45,91,2,1645496474
728,9831,4,1618828826
4726,9316,1,1666881979
4419,9910,3,1668079368
9546,3084,5,1620991776
1407,4898,3,1637026502
5206,1849,4,1630199752
6411,3266,5,1616638087
6609,1525,4,1620246219
3252,5195,1,1630772341
5768,1648,4,1614904646
5284,5599,1,1628572405
8550,7568,4,1641505701
579,3116,1,1670780737
680,5637,4,1645426338
4278,7766,1,1628870311
2543,1598,3,1648323365
4367,2221,2,1655601690
7076,2223,5,1654969160
3582,2731,3,1618141713
6089,3433,2,1662313854
6643,487,3,1619563275
3720,8445,2,1611993009
3519,6819,5,1616159192
3943,2255,5,1672116400
3250,3171,1,1614128382
2778,4213,4,1669392321
6127,3492,1,1620168885
4143,4127,1,1660492903
2452,1029,3,1624679778
9584,3826,3,1661254201
9120,8727,1,1622630199
5794,1501,3,1637115974
4428,5162,5,1636081425
7780,4609,3,1653483985
4668,3239,5,1617435565
4930,7188,4,1659293970
2841,1940,5,1631078240
3567,6955,1,1666641786
9311,4478,2,1613705067
8156,4880,2,1657426962
8032,4268,1,1648137510
6968,996,3,1626573944
5541,1006,5,1668110959
9975,8310,5,1652338450
63,9259,5,1653389059
9695,732,3,1655140711
8304,1233,2,1637764273
4361,4849,2,1656758115
2498,7340,2,1626209648
1857,1238,4,1615322687
8969,3405,1,1623640544
2859,2080,1,1631775551
3452,4289,1,1623661042
768,6360,1,1657249043
1993,728,1,1654414557
6966,8423,3,1626176609
295,1388,4,1627002683
7860,297,3,1614515823
1091,4631,2,1668746269
7739,8523,4,1612252913
4136,6868,2,1652227392
5934,954,5,1617232920
5371,1257,3,1660846763
6845,4556,2,1642312928
8579,2905,5,1626656735
2832,3228,4,1633696784
483,4643,5,1614265724
6623,2299,4,1619701928
4256,5627,1,1664714370
1740,5263,5,1634180306
3439,6733,5,1667775458
8553,244,3,1663792241
9531,8526,4,1631259803
7852,9998,3,1622587605
7422,7142,1,1616344162
6429,270,1,1636220541
5755,1510,1,1636195802
7262,1883,5,1641510881
9780,9134,2,1617910264
2630,5342,1,1622265868
9490,6428,4,1669330880
4339,5826,2,1623785169
3625,7762,5,1651557243
6444,4387,1,1646576484
6674,9107,3,1644389872
2034,1009,3,1628618672
4290,1297,1,1631740622
9682,5370,3,1649733749
4213,5061,5,1624886193
6687,7036,1,1641882011
7794,4439,1,1655189129
4776,6485,1,1615196549
5856,5299,3,1644271939
5938,9198,2,1627480488
9319,4824,5,1642570859
7324,3303,1,1626345079
6596,1563,3,1634550647
6268,4208,5,1657987899
8611,7655,3,1656717158
2725,7543,4,1634515324
6341,6421,5,1611844889
5700,127,5,1666704032
9968,6649,2,1622388092
6676,4007,3,1626388949
1075,7312,2,1627760892
8614,4011,5,1641372967
9210,4610,4,1651017773
635,5160,3,1645124545
588,4662,2,1643832055
8012,7442,4,1624334955
6555,9688,3,1661069625
7388,9507,5,1615140520
4029,6780,5,1614057091
2087,4429,1,1613640212
8399,8378,5,1626744055
459,2112,5,1614272056
6609,2730,5,1633873489
7725,5073,1,1666816827
7428,8847,2,1656172502
3400,8202,5,1636305109
2412,9419,4,1620240474
9936,565,5,1666224029
1109,7138,1,1641555385
968,9737,5,1623776040
5237,6270,4,1668021311
8475,6884,3,1659768654
5341,5610,5,1620710481
8829,1406,5,1659106173
9148,9061,3,1643283768
2270,8859,2,1650793920
3647,4539,1,1636231988
2750,3231,5,1637724859
3027,6010,4,1627031015
9468,5379,4,1623921774
8953,5322,5,1628197751
2722,7624,3,1630215144
6511,9789,5,1631256476
9843,9746,1,1626054512
2383,6166,2,1633698643
7288,4240,3,1631860512
2202,7470,2,1629224516
9395,909,2,1652123182
7369,8838,1,1664365770
8245,1625,3,1639235120
8220,756,1,1656222761
3943,7665,1,1665224280
6758,1770,4,1629129156
8748,281,1,1630280176
1976,6873,5,1645629416
3889,5677,2,1625551910
8811,7469,4,1658252819
4576,6959,4,1609892490
